time,signal,trade_dir,trade_end,hp,trade_pnl
2018-12-20 15:34:00,-1.0,1.0,1.0,2.0,-0.44391273242808893
2018-12-20 15:36:00,1.0,-1.0,1.0,2.0,-1.2143986631831467
2018-12-20 15:39:00,-1.0,1.0,1.0,3.0,0.8328873705506794
2018-12-20 15:40:00,1.0,-1.0,1.0,1.0,0.17275382494449332
2018-12-20 15:41:00,-1.0,1.0,1.0,1.0,-0.5301989887479976
2018-12-20 15:45:00,1.0,-1.0,1.0,4.0,5.449615429430196
2018-12-20 15:47:00,-1.0,1.0,1.0,2.0,0.11840520971486512
2018-12-20 15:48:00,1.0,-1.0,1.0,1.0,0.5796874811762791
2018-12-20 15:49:00,-1.0,1.0,1.0,1.0,0.20424003955213266
2018-12-20 15:52:00,1.0,-1.0,1.0,3.0,3.3818893097829914
2018-12-20 15:55:00,-1.0,1.0,1.0,3.0,3.655117950968588
2018-12-20 15:58:00,1.0,-1.0,1.0,3.0,-0.0002762339850050921
2018-12-21 09:30:00,-1.0,1.0,1.0,2.0,-1.7361685515970748
2018-12-21 09:32:00,1.0,-1.0,1.0,2.0,-0.47571037421198525
2018-12-21 09:36:00,-1.0,1.0,1.0,4.0,7.5534919779674965
2018-12-21 09:38:00,1.0,-1.0,1.0,2.0,-0.31427909548642674
2018-12-21 09:40:00,-1.0,1.0,1.0,2.0,-0.6574233779858787
2018-12-21 09:41:00,1.0,-1.0,1.0,1.0,-0.12773834375047954
2018-12-21 09:43:00,-1.0,1.0,1.0,2.0,1.5483131256355591
2018-12-21 09:47:00,1.0,-1.0,1.0,4.0,3.0437245303671716
2018-12-21 09:48:00,-1.0,1.0,1.0,1.0,-0.6655246457262365
2018-12-21 09:49:00,1.0,-1.0,1.0,1.0,0.394512533738407
2018-12-21 09:50:00,-1.0,1.0,1.0,1.0,-1.3612614601388486
2018-12-21 09:53:00,1.0,-1.0,1.0,3.0,-0.0771150050459255
2018-12-21 09:54:00,-1.0,1.0,1.0,1.0,-1.847183837202465
2018-12-21 09:55:00,1.0,-1.0,1.0,1.0,-0.47245637597256973
2018-12-21 09:56:00,-1.0,1.0,1.0,1.0,-0.11985228147977978
2018-12-21 09:58:00,1.0,-1.0,1.0,2.0,-1.3891311783675064
2018-12-21 09:59:00,-1.0,1.0,1.0,1.0,0.6227185080972504
2018-12-21 10:07:00,1.0,-1.0,1.0,8.0,10.403535150738207
2018-12-21 10:08:00,-1.0,1.0,1.0,1.0,-0.9892481918377598
2018-12-21 10:09:00,1.0,-1.0,1.0,1.0,-0.5165339712452806
2018-12-21 10:11:00,-1.0,1.0,1.0,2.0,4.297506785021142
2018-12-21 10:12:00,1.0,-1.0,1.0,1.0,-0.9825134161235383
2018-12-21 10:15:00,-1.0,1.0,1.0,3.0,4.54886334838352
2018-12-21 10:16:00,1.0,-1.0,1.0,1.0,-1.7461784122137942
2018-12-21 10:19:00,-1.0,1.0,1.0,3.0,1.9296159480968527
2018-12-21 10:24:00,1.0,-1.0,1.0,5.0,2.221404754369132
2018-12-21 10:25:00,-1.0,1.0,1.0,1.0,-1.5697925273091187
2018-12-21 10:27:00,1.0,-1.0,1.0,2.0,1.2640621639231995
2018-12-21 10:30:00,-1.0,1.0,1.0,3.0,1.2174405595660573
2018-12-21 10:31:00,1.0,-1.0,1.0,1.0,-0.7106212334929296
2018-12-21 10:32:00,-1.0,1.0,1.0,1.0,-0.3562622513045426
2018-12-21 10:36:00,1.0,-1.0,1.0,4.0,5.706886650167917
2018-12-21 10:38:00,-1.0,1.0,1.0,2.0,1.687854803317805
2018-12-21 10:39:00,1.0,-1.0,1.0,1.0,-0.7532889219121444
2018-12-21 10:40:00,-1.0,1.0,1.0,1.0,-1.2111048828603543
2018-12-21 10:42:00,1.0,-1.0,1.0,2.0,-1.4461385853812772
2018-12-21 10:43:00,-1.0,1.0,1.0,1.0,-0.6149518899946997
2018-12-21 10:45:00,1.0,-1.0,1.0,2.0,0.5084643500192669
2018-12-21 10:48:00,-1.0,1.0,1.0,3.0,-0.1634143444732672
2018-12-21 10:51:00,1.0,-1.0,1.0,3.0,1.3733797840550324
2018-12-21 10:52:00,-1.0,1.0,1.0,1.0,-1.8824861729422082
2018-12-21 10:55:00,1.0,-1.0,1.0,3.0,0.26848412730578275
2018-12-21 10:56:00,-1.0,1.0,1.0,1.0,-0.006670104426575563
2018-12-21 10:57:00,1.0,-1.0,1.0,1.0,-0.9010842700349713
2018-12-21 10:59:00,-1.0,1.0,1.0,2.0,-0.8128312275605367
2018-12-21 11:05:00,1.0,-1.0,1.0,6.0,8.14551279516877
2018-12-21 11:06:00,-1.0,1.0,1.0,1.0,-0.7590263175870859
2018-12-21 11:10:00,1.0,-1.0,1.0,4.0,2.5033104778719917
2018-12-21 11:12:00,-1.0,1.0,1.0,2.0,0.5839928111354311
2018-12-21 11:13:00,1.0,-1.0,1.0,1.0,-0.27848095372655735
2018-12-21 11:14:00,-1.0,1.0,1.0,1.0,-0.9744608386415621
2018-12-21 11:15:00,1.0,-1.0,1.0,1.0,-1.566548097214536
2018-12-21 11:16:00,-1.0,1.0,1.0,1.0,-0.3985833184281091
2018-12-21 11:18:00,1.0,-1.0,1.0,2.0,-0.9688755137215139
2018-12-21 11:20:00,-1.0,1.0,1.0,2.0,0.8634197668782235
2018-12-21 11:21:00,1.0,-1.0,1.0,1.0,-1.4568323603116369
2018-12-21 11:22:00,-1.0,1.0,1.0,1.0,-1.0315228319111611
2018-12-21 11:23:00,1.0,-1.0,1.0,1.0,-0.3866366496479259
2018-12-21 11:25:00,-1.0,1.0,1.0,2.0,-1.1226619837430007
2018-12-21 11:28:00,1.0,-1.0,1.0,3.0,0.17735191420683805
2018-12-21 11:31:00,-1.0,1.0,1.0,3.0,2.751572518345256
2018-12-21 11:36:00,1.0,-1.0,1.0,5.0,2.4120232018888146
2018-12-21 11:38:00,-1.0,1.0,1.0,2.0,1.1942586969564672
2018-12-21 11:40:00,1.0,-1.0,1.0,2.0,2.3739051629950154
2018-12-21 11:42:00,-1.0,1.0,1.0,2.0,-0.5950522140542489
2018-12-21 11:43:00,1.0,-1.0,1.0,1.0,-1.324530682108616
2018-12-21 11:46:00,-1.0,1.0,1.0,3.0,0.04789638937472773
2018-12-21 11:50:00,1.0,-1.0,1.0,4.0,3.55681537241594
2018-12-21 11:53:00,-1.0,1.0,1.0,3.0,1.9623379391439357
2018-12-21 11:58:00,1.0,-1.0,1.0,5.0,0.8364180901294276
2018-12-21 11:59:00,-1.0,1.0,1.0,1.0,-1.462527024407791
2018-12-21 12:01:00,1.0,-1.0,1.0,2.0,0.9479355037838104
2018-12-21 12:02:00,-1.0,1.0,1.0,1.0,-0.3466869835806392
2018-12-21 12:03:00,1.0,-1.0,1.0,1.0,-0.38060167394723976
2018-12-21 12:04:00,-1.0,1.0,1.0,1.0,-0.17875777760559686
2018-12-21 12:08:00,1.0,-1.0,1.0,4.0,4.072414096162447
2018-12-21 12:10:00,-1.0,1.0,1.0,2.0,0.29850608129004286
2018-12-21 12:11:00,1.0,-1.0,1.0,1.0,-0.43686355640443253
2018-12-21 12:12:00,-1.0,1.0,1.0,1.0,-0.9568283015948964
2018-12-21 12:15:00,1.0,-1.0,1.0,3.0,0.9215675824293612
2018-12-21 12:16:00,-1.0,1.0,1.0,1.0,-1.243081853711601
2018-12-21 12:21:00,1.0,-1.0,1.0,5.0,4.20625333319208
2018-12-21 12:24:00,-1.0,1.0,1.0,3.0,0.610383250818586
2018-12-21 12:26:00,1.0,-1.0,1.0,2.0,1.718176862472319
2018-12-21 12:29:00,-1.0,1.0,1.0,3.0,0.692935102577394
2018-12-21 12:32:00,1.0,-1.0,1.0,3.0,3.0985571278174575
2018-12-21 12:33:00,-1.0,1.0,1.0,1.0,-0.9067472841747986
2018-12-21 12:34:00,1.0,-1.0,1.0,1.0,-0.8162776933204441
2018-12-21 12:37:00,-1.0,1.0,1.0,3.0,3.4291000770488154
2018-12-21 12:38:00,1.0,-1.0,1.0,1.0,-1.4853833130162002
2018-12-21 12:40:00,-1.0,1.0,1.0,2.0,0.2431032001263702
2018-12-21 12:41:00,1.0,-1.0,1.0,1.0,-0.6785828889915138
2018-12-21 12:43:00,-1.0,1.0,1.0,2.0,1.7107014484959109
2018-12-21 12:44:00,1.0,-1.0,1.0,1.0,-0.39118784111678906
2018-12-21 12:49:00,-1.0,1.0,1.0,5.0,2.41586385901428
2018-12-21 12:51:00,1.0,-1.0,1.0,2.0,0.1285576550405949
2018-12-21 12:52:00,-1.0,1.0,1.0,1.0,0.10149746328875153
2018-12-21 12:55:00,1.0,-1.0,1.0,3.0,-0.011236804938334899
2018-12-21 12:56:00,-1.0,1.0,1.0,1.0,0.6197211420621898
2018-12-21 12:58:00,1.0,-1.0,1.0,2.0,0.5802746676972674
2018-12-21 13:03:00,-1.0,1.0,1.0,5.0,2.24672904869567
2018-12-21 13:08:00,1.0,-1.0,1.0,5.0,2.9920857014585636
2018-12-21 13:10:00,-1.0,1.0,1.0,2.0,0.7875692824379712
2018-12-21 13:12:00,1.0,-1.0,1.0,2.0,2.5940670315844727
2018-12-21 13:14:00,-1.0,1.0,1.0,2.0,1.1422398520051047
2018-12-21 13:19:00,1.0,-1.0,1.0,5.0,4.977652786564477
2018-12-21 13:20:00,-1.0,1.0,1.0,1.0,-0.2282195846162267
2018-12-21 13:21:00,1.0,-1.0,1.0,1.0,-1.4426944925387488
2018-12-21 13:23:00,-1.0,1.0,1.0,2.0,1.905477723490776
2018-12-21 13:24:00,1.0,-1.0,1.0,1.0,-0.6543890017444483
2018-12-21 13:26:00,-1.0,1.0,1.0,2.0,1.0031694420720214
2018-12-21 13:27:00,1.0,-1.0,1.0,1.0,-1.0024794438284061
2018-12-21 13:28:00,-1.0,1.0,1.0,1.0,-1.9235211712473301
2018-12-21 13:29:00,1.0,-1.0,1.0,1.0,1.028171700513667
2018-12-21 13:30:00,-1.0,1.0,1.0,1.0,-0.7790736029282925
2018-12-21 13:31:00,1.0,-1.0,1.0,1.0,-1.2439972499964824
2018-12-21 13:35:00,-1.0,1.0,1.0,4.0,1.3120673656762847
2018-12-21 13:38:00,1.0,-1.0,1.0,3.0,1.6959644479163671
2018-12-21 13:42:00,-1.0,1.0,1.0,4.0,2.0997188345641007
2018-12-21 13:44:00,1.0,-1.0,1.0,2.0,-1.349448802588995
2018-12-21 13:45:00,-1.0,1.0,1.0,1.0,-2.08908135920683
2018-12-21 13:50:00,1.0,-1.0,1.0,5.0,4.001226152038498
2018-12-21 13:51:00,-1.0,1.0,1.0,1.0,-0.7047877530940241
2018-12-21 13:54:00,1.0,-1.0,1.0,3.0,1.9541493081128465
2018-12-21 13:56:00,-1.0,1.0,1.0,2.0,0.7745903059349075
2018-12-21 13:58:00,1.0,-1.0,1.0,2.0,-0.004811534020291219
2018-12-21 14:00:00,-1.0,1.0,1.0,2.0,-1.2227738072190277
2018-12-21 14:01:00,1.0,-1.0,1.0,1.0,-0.25842101316152366
2018-12-21 14:04:00,-1.0,1.0,1.0,3.0,1.8946747213169601
2018-12-21 14:05:00,1.0,-1.0,1.0,1.0,-0.5256072691288409
2018-12-21 14:07:00,-1.0,1.0,1.0,2.0,0.3843576290080364
2018-12-21 14:09:00,1.0,-1.0,1.0,2.0,0.5395677054402768
2018-12-21 14:10:00,-1.0,1.0,1.0,1.0,-0.5694070012923476
2018-12-21 14:14:00,1.0,-1.0,1.0,4.0,2.02828457360647
2018-12-21 14:24:00,-1.0,1.0,1.0,10.0,6.873069144825649
2018-12-21 14:29:00,1.0,-1.0,1.0,5.0,3.8369730822837482
2018-12-21 14:33:00,-1.0,1.0,1.0,4.0,0.7707601484810311
2018-12-21 14:35:00,1.0,-1.0,1.0,2.0,-4.1364115531905554e-05
2018-12-21 14:37:00,-1.0,1.0,1.0,2.0,0.8691550650694353
2018-12-21 14:42:00,1.0,-1.0,1.0,5.0,2.326988769171294
2018-12-21 14:43:00,-1.0,1.0,1.0,1.0,-1.6067106902862633
2018-12-21 14:45:00,1.0,-1.0,1.0,2.0,0.783091280031158
2018-12-21 14:46:00,-1.0,1.0,1.0,1.0,-0.5231036395230149
2018-12-21 14:49:00,1.0,-1.0,1.0,3.0,0.6624231740547657
2018-12-21 14:52:00,-1.0,1.0,1.0,3.0,3.4223715539299064
2018-12-21 14:59:00,1.0,-1.0,1.0,7.0,4.314016133761015
2018-12-21 15:00:00,-1.0,1.0,1.0,1.0,0.5592832339943925
2018-12-21 15:01:00,1.0,-1.0,1.0,1.0,-0.9314072868594394
2018-12-21 15:02:00,-1.0,1.0,1.0,1.0,-0.9160633792171211
2018-12-21 15:04:00,1.0,-1.0,1.0,2.0,0.20897974133958996
2018-12-21 15:05:00,-1.0,1.0,1.0,1.0,-0.7291492303872928
2018-12-21 15:07:00,1.0,-1.0,1.0,2.0,1.2860250501530572
2018-12-21 15:08:00,-1.0,1.0,1.0,1.0,-0.7739875666916305
2018-12-21 15:09:00,1.0,-1.0,1.0,1.0,-0.767155904851279
2018-12-21 15:10:00,-1.0,1.0,1.0,1.0,-2.0692173197185184
2018-12-21 15:15:00,1.0,-1.0,1.0,5.0,4.3221588466715275
2018-12-21 15:16:00,-1.0,1.0,1.0,1.0,-1.540542561474922
2018-12-21 15:18:00,1.0,-1.0,1.0,2.0,1.575256121524717
2018-12-21 15:21:00,-1.0,1.0,1.0,3.0,1.2592402798602507
2018-12-21 15:25:00,1.0,-1.0,1.0,4.0,0.2995519626811074
2018-12-21 15:26:00,-1.0,1.0,1.0,1.0,-3.01632597229991
2018-12-21 15:27:00,1.0,-1.0,1.0,1.0,0.3264833706778063
2018-12-21 15:28:00,-1.0,1.0,1.0,1.0,-0.7459405351701207
2018-12-21 15:30:00,1.0,-1.0,1.0,2.0,0.24251740356498885
2018-12-21 15:31:00,-1.0,1.0,1.0,1.0,-0.2501882659946659
2018-12-21 15:32:00,1.0,-1.0,1.0,1.0,-1.1181338558360494
2018-12-21 15:33:00,-1.0,1.0,1.0,1.0,-0.6335086142021282
2018-12-21 15:40:00,1.0,-1.0,1.0,7.0,5.577717705972873
2018-12-21 15:44:00,-1.0,1.0,1.0,4.0,5.390093435702056
2018-12-21 15:45:00,1.0,-1.0,1.0,1.0,-2.3477652028420835
2018-12-21 15:51:00,-1.0,1.0,1.0,6.0,0.20923352472004808
2018-12-21 15:52:00,1.0,-1.0,1.0,1.0,0.4699775673170734
2018-12-21 15:55:00,-1.0,1.0,1.0,3.0,-0.022808372242934638
2018-12-21 15:56:00,1.0,-1.0,1.0,1.0,-0.0003864456098199298
2018-12-21 15:58:00,-1.0,1.0,1.0,2.0,1.926063482653717
2018-12-24 09:30:00,1.0,-1.0,1.0,2.0,22.04522577979492
2018-12-24 09:32:00,-1.0,1.0,1.0,2.0,7.707348104459697
2018-12-24 09:33:00,1.0,-1.0,1.0,1.0,-0.5478957995173914
2018-12-24 09:35:00,-1.0,1.0,1.0,2.0,1.7072463977601728
2018-12-24 09:38:00,1.0,-1.0,1.0,3.0,4.3162918291686765
2018-12-24 09:41:00,-1.0,1.0,1.0,3.0,3.583263036336575
2018-12-24 09:48:00,1.0,-1.0,1.0,7.0,9.96659047131834
2018-12-24 09:49:00,-1.0,1.0,1.0,1.0,-2.4350417253172054
2018-12-24 09:50:00,1.0,-1.0,1.0,1.0,0.07561392002321554
2018-12-24 09:52:00,-1.0,1.0,1.0,2.0,0.9122886203620055
2018-12-24 09:55:00,1.0,-1.0,1.0,3.0,3.0370181426983436
2018-12-24 09:56:00,-1.0,1.0,1.0,1.0,-0.8344806423797309
2018-12-24 09:58:00,1.0,-1.0,1.0,2.0,0.5567514075924009
2018-12-24 10:02:00,-1.0,1.0,1.0,4.0,6.871677029367902
2018-12-24 10:07:00,1.0,-1.0,1.0,5.0,8.739172106304522
2018-12-24 10:13:00,-1.0,1.0,1.0,6.0,10.615271784346533
2018-12-24 10:14:00,1.0,-1.0,1.0,1.0,-2.6146317615218777
2018-12-24 10:15:00,-1.0,1.0,1.0,1.0,1.139678872679724
2018-12-24 10:17:00,1.0,-1.0,1.0,2.0,1.3359889681551067
2018-12-24 10:20:00,-1.0,1.0,1.0,3.0,1.4544861166950795
2018-12-24 10:21:00,1.0,-1.0,1.0,1.0,0.3853213279969623
2018-12-24 10:23:00,-1.0,1.0,1.0,2.0,2.3062758099690654
2018-12-24 10:26:00,1.0,-1.0,1.0,3.0,1.9254940562045704
2018-12-24 10:29:00,-1.0,1.0,1.0,3.0,4.175464593588231
2018-12-24 10:30:00,1.0,-1.0,1.0,1.0,-2.1962608946503224
2018-12-24 10:31:00,-1.0,1.0,1.0,1.0,0.4983559619474818
2018-12-24 10:34:00,1.0,-1.0,1.0,3.0,-0.9017939013706382
2018-12-24 10:35:00,-1.0,1.0,1.0,1.0,1.2645523518647224
2018-12-24 10:36:00,1.0,-1.0,1.0,1.0,-1.138860065529343
2018-12-24 10:39:00,-1.0,1.0,1.0,3.0,4.274153194637165
2018-12-24 10:40:00,1.0,-1.0,1.0,1.0,-1.606309804951934
2018-12-24 10:41:00,-1.0,1.0,1.0,1.0,1.036897933666296
2018-12-24 10:44:00,1.0,-1.0,1.0,3.0,2.1182410179271756
2018-12-24 10:45:00,-1.0,1.0,1.0,1.0,-1.2498421840693936
2018-12-24 10:47:00,1.0,-1.0,1.0,2.0,1.0881570849123818
2018-12-24 10:50:00,-1.0,1.0,1.0,3.0,2.2831740863402956
2018-12-24 10:52:00,1.0,-1.0,1.0,2.0,1.377960215888379
2018-12-24 10:53:00,-1.0,1.0,1.0,1.0,-1.4620440163914736
2018-12-24 10:56:00,1.0,-1.0,1.0,3.0,0.10030560329118998
2018-12-24 10:57:00,-1.0,1.0,1.0,1.0,-0.2063585747646357
2018-12-24 10:58:00,1.0,-1.0,1.0,1.0,-0.33006494554047094
2018-12-24 11:01:00,-1.0,1.0,1.0,3.0,5.374815932711726
2018-12-24 11:06:00,1.0,-1.0,1.0,5.0,8.484153708760914
2018-12-24 11:07:00,-1.0,1.0,1.0,1.0,0.284633270341601
2018-12-24 11:09:00,1.0,-1.0,1.0,2.0,1.7516003471114345
2018-12-24 11:10:00,-1.0,1.0,1.0,1.0,-2.1666861358419283
2018-12-24 11:11:00,1.0,-1.0,1.0,1.0,0.5177011206310453
2018-12-24 11:15:00,-1.0,1.0,1.0,4.0,2.5570253115354262
2018-12-24 11:19:00,1.0,-1.0,1.0,4.0,3.195896141867024
2018-12-24 11:20:00,-1.0,1.0,1.0,1.0,0.5049295859591894
2018-12-24 11:21:00,1.0,-1.0,1.0,1.0,-0.6766293146054068
2018-12-24 11:22:00,-1.0,1.0,1.0,1.0,-1.3457800067687913
2018-12-24 11:23:00,1.0,-1.0,1.0,1.0,-0.14490071388877368
2018-12-24 11:24:00,-1.0,1.0,1.0,1.0,-2.5558319725582805
2018-12-24 11:30:00,1.0,-1.0,1.0,6.0,2.1987749849643023
2018-12-24 11:33:00,-1.0,1.0,1.0,3.0,1.5710607519274618
2018-12-24 11:34:00,1.0,-1.0,1.0,1.0,-0.9545118999533315
2018-12-24 11:35:00,-1.0,1.0,1.0,1.0,-0.599523127077191
2018-12-24 11:38:00,1.0,-1.0,1.0,3.0,1.0679692339524536
2018-12-24 11:42:00,-1.0,1.0,1.0,4.0,2.189574596590319
2018-12-24 11:46:00,1.0,-1.0,1.0,4.0,6.118247232136582
2018-12-24 11:47:00,-1.0,1.0,1.0,1.0,-2.0056453614381553
2018-12-24 11:50:00,1.0,-1.0,1.0,3.0,1.94981938686783
2018-12-24 11:52:00,-1.0,1.0,1.0,2.0,0.38787436137477016
2018-12-24 11:54:00,1.0,-1.0,1.0,2.0,-1.2712996623295112
2018-12-24 11:55:00,-1.0,1.0,1.0,1.0,0.6732953549360445
2018-12-24 11:56:00,1.0,-1.0,1.0,1.0,-2.0472717864868173
2018-12-24 11:57:00,-1.0,1.0,1.0,1.0,0.08526221121974231
2018-12-24 12:00:00,1.0,-1.0,1.0,3.0,0.3242510210523051
2018-12-24 12:01:00,-1.0,1.0,1.0,1.0,0.5653276589678171
2018-12-24 12:03:00,1.0,-1.0,1.0,2.0,1.9126845369671628
2018-12-24 12:05:00,-1.0,1.0,1.0,2.0,0.7114658791588226
2018-12-24 12:07:00,1.0,-1.0,1.0,2.0,0.1484783138153034
2018-12-24 12:08:00,-1.0,1.0,1.0,1.0,-0.15832190321589223
2018-12-24 12:13:00,1.0,-1.0,1.0,5.0,2.8891406618731708
2018-12-24 12:14:00,-1.0,1.0,1.0,1.0,-0.2212390025131299
2018-12-24 12:19:00,1.0,-1.0,1.0,5.0,0.4649359740260479
2018-12-24 12:20:00,-1.0,1.0,1.0,1.0,-0.47136938291691877
2018-12-24 12:22:00,1.0,-1.0,1.0,2.0,0.011176465523021761
2018-12-24 12:23:00,-1.0,1.0,1.0,1.0,0.3867639289467206
2018-12-24 12:24:00,1.0,-1.0,1.0,1.0,-0.5989473913618895
2018-12-24 12:26:00,-1.0,1.0,1.0,2.0,2.842190041936874
2018-12-24 12:29:00,1.0,-1.0,1.0,3.0,3.9233971714918425
2018-12-24 12:31:00,-1.0,1.0,1.0,2.0,1.506864444952953
2018-12-24 12:34:00,1.0,-1.0,1.0,3.0,2.8880528972567845
2018-12-24 12:36:00,-1.0,1.0,1.0,2.0,-0.7456308717635238
2018-12-24 12:39:00,1.0,-1.0,1.0,3.0,1.2809398918220722
2018-12-24 12:40:00,-1.0,1.0,1.0,1.0,-0.7311326342069151
2018-12-24 12:42:00,1.0,-1.0,1.0,2.0,-0.12746048044095915
2018-12-24 12:43:00,-1.0,1.0,1.0,1.0,-0.5293234748833129
2018-12-24 12:46:00,1.0,-1.0,1.0,3.0,-0.2365175795603136
2018-12-24 12:48:00,-1.0,1.0,1.0,2.0,0.038305228635181265
2018-12-24 12:51:00,1.0,-1.0,1.0,3.0,-1.0415708416362577
2018-12-24 12:52:00,-1.0,1.0,1.0,1.0,0.4066001172141114
2018-12-24 12:53:00,1.0,-1.0,1.0,1.0,-1.1969440402906457
2018-12-24 12:55:00,-1.0,1.0,1.0,2.0,-3.2609622924710493
2018-12-24 13:00:00,1.0,-1.0,1.0,5.0,7.900312726522543
2018-12-24 13:03:00,-1.0,1.0,1.0,3.0,0.30530346711179845
2018-12-24 13:04:00,1.0,-1.0,1.0,1.0,0.6303373360412934
2018-12-24 13:05:00,-1.0,1.0,1.0,1.0,-0.8146343034125039
2018-12-24 13:09:00,1.0,-1.0,1.0,4.0,0.03587376407267584
2018-12-24 13:12:00,-1.0,1.0,1.0,3.0,-1.5429931272494741
2018-12-24 13:13:00,1.0,-1.0,1.0,1.0,0.15998765248514246
2018-12-24 13:14:00,-1.0,1.0,1.0,1.0,-1.6643808248472851
2018-12-24 13:16:00,1.0,-1.0,1.0,2.0,-1.7346909910065733
2018-12-24 13:17:00,-1.0,1.0,1.0,1.0,-0.8552931051185624
2018-12-24 13:18:00,1.0,-1.0,1.0,1.0,-1.0743745699553529
2018-12-24 13:24:00,-1.0,1.0,1.0,6.0,0.11788487168701067
2018-12-24 13:26:00,1.0,-1.0,1.0,2.0,0.11769988106561868
2018-12-24 13:30:00,-1.0,1.0,1.0,4.0,-0.7593002471887758
2018-12-24 13:32:00,1.0,-1.0,1.0,2.0,-1.0023104474037154
2018-12-24 13:36:00,-1.0,1.0,1.0,4.0,-0.8799865110063365
2018-12-24 13:37:00,1.0,-1.0,1.0,1.0,-0.7334560492649871
2018-12-24 13:39:00,-1.0,1.0,1.0,2.0,-0.7064767426215894
2018-12-24 13:40:00,1.0,-1.0,1.0,1.0,-0.4628750449346626
2018-12-24 13:41:00,-1.0,1.0,1.0,1.0,-1.337537347025318
2018-12-24 13:44:00,1.0,-1.0,1.0,3.0,-0.199811239805058
2018-12-24 13:45:00,-1.0,1.0,1.0,1.0,-0.7753048328070236
2018-12-24 13:47:00,1.0,-1.0,1.0,2.0,-1.1366533777120367
2018-12-24 13:49:00,-1.0,1.0,1.0,2.0,-0.783924375265542
2018-12-24 13:51:00,1.0,-1.0,1.0,2.0,-0.8106421406721438
2018-12-24 13:55:00,-1.0,1.0,1.0,4.0,-0.7541607464709159
2018-12-24 13:58:00,1.0,-1.0,1.0,3.0,0.8692634465476203
2018-12-24 13:59:00,-1.0,1.0,1.0,1.0,-1.2827603033179003
2018-12-24 14:00:00,1.0,-1.0,1.0,1.0,-0.22446918345940503
2018-12-24 14:01:00,-1.0,1.0,1.0,1.0,-0.6537402974645374
2018-12-24 14:02:00,1.0,-1.0,1.0,1.0,-1.1551036619296156
2018-12-24 14:06:00,-1.0,1.0,1.0,4.0,-1.2289714745904803
2018-12-24 14:08:00,1.0,-1.0,1.0,2.0,-1.7143163254838782
2018-12-24 14:09:00,-1.0,1.0,1.0,1.0,-1.3233094990425798
2018-12-24 14:10:00,1.0,-1.0,1.0,1.0,-1.7230969450433804
2018-12-24 14:19:00,-1.0,1.0,1.0,9.0,0.5358393314716068
2018-12-24 14:20:00,1.0,-1.0,1.0,1.0,-0.31371579616961753
2018-12-24 14:24:00,-1.0,1.0,1.0,4.0,-1.3246141867593906
2018-12-24 14:25:00,1.0,-1.0,1.0,1.0,-1.8175915361030093
2018-12-24 14:26:00,-1.0,1.0,1.0,1.0,-1.8822200572378733
2018-12-24 14:28:00,1.0,-1.0,1.0,2.0,-0.5518926073823422
2018-12-24 14:30:00,-1.0,1.0,1.0,2.0,-0.33845734732517485
2018-12-24 14:31:00,1.0,-1.0,1.0,1.0,-1.074721554313328
2018-12-24 14:32:00,-1.0,1.0,1.0,1.0,-0.9060757525739973
2018-12-24 14:33:00,1.0,-1.0,1.0,1.0,-0.5054374324565742
2018-12-24 14:34:00,-1.0,1.0,1.0,1.0,-0.8381071129920201
2018-12-24 14:36:00,1.0,-1.0,1.0,2.0,-0.6461787643190746
2018-12-24 14:37:00,-1.0,1.0,1.0,1.0,-1.0047084850980355
2018-12-24 14:38:00,1.0,-1.0,1.0,1.0,-1.5015104016490568
2018-12-24 14:39:00,-1.0,1.0,1.0,1.0,-1.2179299831186654
2018-12-24 14:40:00,1.0,-1.0,1.0,1.0,-1.3099831894180625
2018-12-24 14:47:00,-1.0,1.0,1.0,7.0,0.48330970716915544
2018-12-24 14:48:00,1.0,-1.0,1.0,1.0,-1.2681856120764223
2018-12-24 14:52:00,-1.0,1.0,1.0,4.0,-1.6760015547429248
2018-12-24 14:53:00,1.0,-1.0,1.0,1.0,-0.5924477955882139
2018-12-24 14:55:00,-1.0,1.0,1.0,2.0,-1.4217329537266323
2018-12-24 14:57:00,1.0,-1.0,1.0,2.0,-0.922545134493248
2018-12-24 14:59:00,-1.0,1.0,1.0,2.0,-0.17074694988173178
2018-12-24 15:02:00,1.0,-1.0,1.0,2.0,-1.094740335251572
2018-12-24 15:03:00,-1.0,1.0,1.0,1.0,-2.1249661066296994
2018-12-24 15:05:00,1.0,-1.0,1.0,2.0,-1.563577064318224
2018-12-24 15:11:00,-1.0,1.0,1.0,2.0,-0.8587391132307403
2018-12-24 15:13:00,1.0,-1.0,1.0,1.0,-0.780181541786078
2018-12-24 15:15:00,-1.0,1.0,1.0,2.0,-0.8767128613628756
2018-12-24 15:16:00,1.0,-1.0,1.0,1.0,-1.3931711940431342
2018-12-24 15:22:00,-1.0,1.0,1.0,2.0,-0.3472273080690229
2018-12-24 15:23:00,1.0,-1.0,1.0,1.0,-1.0774916107695844
2018-12-24 15:27:00,-1.0,1.0,1.0,3.0,-1.488495704420302
2018-12-24 15:32:00,1.0,-1.0,1.0,3.0,-1.7856236437260122
2018-12-24 15:33:00,-1.0,1.0,1.0,1.0,-1.2759692348886347
2018-12-24 15:34:00,1.0,-1.0,1.0,1.0,-1.117743522306455
2018-12-24 15:35:00,-1.0,1.0,1.0,1.0,-1.5292798339801266
